Drug Code,Ingredient,Company Name,Class,Descriptor,Current Status Flag,Status,Route of Admin
4791,CALCIUM CHLORIDE,CHIEF MEDICAL SUPPLIES LTD,Disinfectant,,Y,MARKETED,DIALYSIS
4792,CALCIUM CHLORIDE,CHIEF MEDICAL SUPPLIES LTD,Human,,Y,MARKETED,DIALYSIS
47983,TINZAPARIN SODIUM,LEO PHARMA INC,Human,UNIT DOSE 0.25ML PRE-FILLED SYRINGES 10000 ANTI-XA IU/ML PRESERVATIVE FREE,Y,MARKETED,SUBCUTANEOUS
4802,ALPROSTADIL,PFIZER CANADA INC,Human,,Y,MARKETED,INTRAVENOUS
48059,BENZYDAMINE HYDROCHLORIDE,PENDOPHARM DIVISION OF PHARMASCIENCE INC,Human,,Y,MARKETED,BUCCAL
4806,CODEINE PHOSPHATE,SANDOZ CANADA INCORPORATED,Human,,Y,MARKETED,SUBCUTANEOUS
48078,METFORMIN HYDROCHLORIDE,APOTEX INC,Human,,Y,MARKETED,ORAL
48111,ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE,NOVAX 9015-9393 QUEBEC INC.,Disinfectant,,Y,MARKETED,DISINFECTANT (Hospital/HC Facilities)
4815,TOBRAMYCIN (TOBRAMYCIN SULFATE),SANDOZ CANADA INCORPORATED,Veterinary,,Y,MARKETED,INTRAVENOUS
48167,ALPRAZOLAM,MYLAN PHARMACEUTICALS ULC,Human,,Y,MARKETED,ORAL
48182,LIDOCAINE HYDROCHLORIDE,BAYER INC,Human,,Y,MARKETED,TOPICAL
48191,DICLOFENAC SODIUM,PFIZER CANADA INC,Human,,Y,MARKETED,ORAL
48212,DIPYRONE MONOHYDRATE,MAX PHARMA CANADA INC.,Veterinary,,Y,MARKETED,INTRAVENOUS
48214,PHENYLBUTAZONE,MAX PHARMA CANADA INC.,Veterinary,,Y,MARKETED,INTRAVENOUS
48226,HYOSCINE BUTYLBROMIDE,SANDOZ CANADA INCORPORATED,Human,,Y,MARKETED,SUBCUTANEOUS
48231,ACETAMINOPHEN,APOTEX INC, SALICYLATES,02229873,Y,MARKETED,ORAL
4830,DIDECYL DIMETHYL AMMONIUM CHLORIDE,PACE CHEMICALS LTD.,Disinfectant,,Y,MARKETED,DISINFECTANT (Hospital/HC Facilities)
4834,DEXTROMETHORPHAN HYDROBROMIDE,PHARMETICS (2011) INC,Veterinary,,Y,MARKETED,ORAL
48361,ERGOTAMINE TARTRATE,PALADIN LABS INC,Human,,Y,MARKETED,ORAL
48413,DIPHENHYDRAMINE HYDROCHLORIDE,MEDTECH PRODUCTS INC,Human,,Y,MARKETED,ORAL
48414,DIPHENHYDRAMINE HYDROCHLORIDE,MEDTECH PRODUCTS INC,Human,,Y,MARKETED,ORAL
48431,ACETAMINOPHEN,APOTEX INC, SALICYLATES,02229977,Y,MARKETED,ORAL
48437,SELEGILINE HYDROCHLORIDE,ZOETIS CANADA INC,Veterinary,,Y,MARKETED,ORAL
48453,METFORMIN HYDROCHLORIDE,DOMINION PHARMACAL,Human,,Y,MARKETED,ORAL
48551,AMYLASE,APTALIS PHARMA CANADA ULC,Human,,Y,MARKETED,ORAL
4857,INDAPAMIDE,SERVIER CANADA INC,Human,,Y,MARKETED,ORAL
48580,LOSARTAN POTASSIUM,MERCK CANADA INC,Human,,Y,MARKETED,ORAL
4861,SODIUM LACTATE,NXSTAGE MEDICAL INC,Human,,Y,MARKETED,DIALYSIS
48621,FLUTAMIDE,TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
48622,PENTOXIFYLLINE,AA PHARMA INC,Human,,Y,MARKETED,ORAL
48627,TEMAZEPAM,TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
48634,TEMAZEPAM,TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
4871,DOLUTEGRAVIR (DOLUTEGRAVIR SODIUM),VIIV HEALTHCARE ULC,Veterinary,PHENYLBUTAZONE ORAL PASTE FOR HORSES,Y,MARKETED,ORAL
4877,HOMOSALATE,PROCTER & GAMBLE INC,Veterinary,,Y,MARKETED,TOPICAL
48834,Calcium gluconate monohydrate,VETOQUINOL N A INC,Veterinary,,Y,MARKETED,SUBCUTANEOUS
4885,MACROGOL,PENDOPHARM DIVISION OF PHARMASCIENCE INC,Human,,Y,MARKETED,NASAL
4886,OCTINOXATE,QUIMICA CANADA LIMITED,Human,,Y,MARKETED,TOPICAL
48884,VANCOMYCIN (VANCOMYCIN HYDROCHLORIDE),PFIZER CANADA INC,Human, USP,Y,MARKETED,INTRAVENOUS
48885,VANCOMYCIN (VANCOMYCIN HYDROCHLORIDE),PFIZER CANADA INC,Human, USP,Y,MARKETED,INTRAVENOUS
4889,IMIDACLOPRID,BAYER INC.,Disinfectant,,Y,MARKETED,TOPICAL
48922,LEUPROLIDE ACETATE,ABBVIE CORPORATION,Human,,Y,MARKETED,INTRAMUSCULAR
4896,ACETYLSALICYLIC ACID,APOTEX INC,Human,,Y,MARKETED,ORAL
48975,AMOXICILLIN (AMOXICILLIN TRIHYDRATE),PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
48976,AMOXICILLIN (AMOXICILLIN TRIHYDRATE),PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
48977,AMOXICILLIN (AMOXICILLIN TRIHYDRATE),PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
48978,AMOXICILLIN (AMOXICILLIN TRIHYDRATE),PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
48982,POLYMYXIN B SULFATE,TARO PHARMACEUTICALS INC,Human,,Y,MARKETED,TOPICAL
4899,FUROSEMIDE,STERIMAX INC,Human,,Y,MARKETED,INTRAVENOUS
48991,OCTINOXATE,BEIERSDORF CANADA INC,Human,,Y,MARKETED,TOPICAL
4900,BISACODYL,AGRISAN SPECIALTY CHEMICAL & PHARMACEUTICAL,Human,,Y,MARKETED,TOPICAL
4901,ESCITALOPRAM (ESCITALOPRAM OXALATE),PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
4902,EMTRICITABINE,MYLAN PHARMACEUTICALS ULC,Human,TABLET 250MG,Y,MARKETED,ORAL
4903,TRIHEXYPHENIDYL HYDROCHLORIDE,AGRISAN SPECIALTY CHEMICAL & PHARMACEUTICAL,Human,,Y,MARKETED,TOPICAL
49044,RANITIDINE (RANITIDINE HYDROCHLORIDE),SANOFI CONSUMER HEALTH INC SANOFI SANTE GRAND PUBLIC INC,Human,,Y,MARKETED,ORAL
49057,CODEINE (CODEINE MONOHYDRATE,PURDUE PHARMA,Human,,Y,MARKETED,ORAL
49064,MICONAZOLE NITRATE,WELLSPRING PHARMACEUTICAL CANADA CORP,Human,,Y,MARKETED,TOPICAL
4913,MENADIONE,ACCEL PHARMA INC,Human,,Y,MARKETED,ORAL
49155,MEXILETINE HYDROCHLORIDE,TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
49157,MEXILETINE HYDROCHLORIDE,TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
49187,ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE,EPSILON CHEMICALS LTD.,Disinfectant,,Y,MARKETED,DISINFECTANT (Hospital/HC Facilities)
49219,OXYBUTYNIN CHLORIDE,TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
49235,DIPHENHYDRAMINE HYDROCHLORIDE,TANTA PHARMACEUTICALS INC,Human,,Y,MARKETED,ORAL
49241,ZUCLOPENTHIXOL (ZUCLOPENTHIXOL HYDROCHLORIDE),LUNDBECK CANADA INC,Human,,Y,MARKETED,ORAL
49242,ZUCLOPENTHIXOL (ZUCLOPENTHIXOL HYDROCHLORIDE),LUNDBECK CANADA INC,Human,,Y,MARKETED,ORAL
49244,ZUCLOPENTHIXOL ACETATE,LUNDBECK CANADA INC,Human,,Y,MARKETED,INTRAMUSCULAR
49245,ZUCLOPENTHIXOL DECANOATE,LUNDBECK CANADA INC,Human,,Y,MARKETED,INTRAMUSCULAR
49287,CARBOPROST (CARBOPROST TROMETHAMINE),PFIZER CANADA INC,Human,,Y,MARKETED,INTRAMUSCULAR
49288,SUMATRIPTAN (SUMATRIPTAN HEMISULFATE),GLAXOSMITHKLINE INC,Human,,Y,MARKETED,NASAL
49290,SUMATRIPTAN (SUMATRIPTAN HEMISULFATE),GLAXOSMITHKLINE INC,Human,,Y,MARKETED,NASAL
49332,METOCLOPRAMIDE HYDROCHLORIDE,PENDOPHARM DIVISION OF PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
49335,METOCLOPRAMIDE HYDROCHLORIDE,PENDOPHARM DIVISION OF PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
49340,METOCLOPRAMIDE HYDROCHLORIDE,PENDOPHARM DIVISION OF PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
49357,ACETAMINOPHEN,PENDOPHARM DIVISION OF PHARMASCIENCE INC,Human,,Y,MARKETED,RECTAL
49359,ACETAMINOPHEN,PENDOPHARM DIVISION OF PHARMASCIENCE INC,Human,,Y,MARKETED,RECTAL
49360,ACETAMINOPHEN,PENDOPHARM DIVISION OF PHARMASCIENCE INC,Human,,Y,MARKETED,RECTAL
49361,ACETAMINOPHEN,PENDOPHARM DIVISION OF PHARMASCIENCE INC,Human,,Y,MARKETED,RECTAL
4938,BENZALKONIUM CHLORIDE,MAXIM TECHNOLOGIES INC,Disinfectant,,Y,MARKETED,DISINFECTANT (Institutional/Industrial)
49400,MITOMYCIN,TEVA CANADA LIMITED,Human,SINGLE DOSE VIAL,Y,MARKETED,INTRAVESICAL
49403,BROMOCRIPTINE (BROMOCRIPTINE MESYLATE),AA PHARMA INC,Human,,Y,MARKETED,ORAL
4941,NABILONE,DOPHARMA B.V.,Human,,Y,MARKETED,ORAL
49424,PHENYLEPHRINE HYDROCHLORIDE,PERRIGO INTERNATIONAL,Human,,Y,MARKETED,TOPICAL
49476,DIPHENHYDRAMINE HYDROCHLORIDE,VITA HEALTH PRODUCTS INC,Human,,Y,MARKETED,ORAL
49562,SALINOMYCIN SODIUM,HUVEPHARMA EOOD,Veterinary,,Y,MARKETED,ORAL
49563,CLOTRIMAZOLE,BAYER INC,Human,,Y,MARKETED,VAGINAL
49585,DIDECYL DIMETHYL AMMONIUM CHLORIDE,WOOD WYANT INC,Disinfectant,,Y,MARKETED,DISINFECTANT (Institutional/Industrial)
4959,ACYCLOVIR,TRISH MCEVOY LTD,Human,,Y,MARKETED,TOPICAL
49605,CLINDAMYCIN (CLINDAMYCIN PHOSPHATE),SANDOZ CANADA INCORPORATED,Human,PHARMACY BULK VIALS,Y,MARKETED,INTRAVENOUS
49610,DISODIUM EDETATE,BAUSCH & LOMB INC,Disinfectant,,Y,MARKETED,DISINFECTANT (Contact Lens)
49612,CLINDAMYCIN (CLINDAMYCIN PHOSPHATE),SANDOZ CANADA INCORPORATED,Human,,Y,MARKETED,INTRAVENOUS
49613,PENICILLIN G POTASSIUM,PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC,Human,,Y,MARKETED,ORAL
49614,LOPERAMIDE HYDROCHLORIDE,MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC,Human,,Y,MARKETED,ORAL
49650,DIDECYL DIMETHYL AMMONIUM CHLORIDE,ALKAPHARM,Disinfectant,,Y,MARKETED,DISINFECTANT (Medical Instruments)
49664,TETRACAINE (TETRACAINE HYDROCHLORIDE),SMITH & NEPHEW INC,Human,,Y,MARKETED,TOPICAL
49687,HEPATITIS A VACCINE,GLAXOSMITHKLINE INC,Human,,Y,MARKETED,INTRAMUSCULAR
49688,IMMUNOGLOBULIN (HUMAN),GRIFOLS THERAPEUTICS LLC,Human,MEDICINAL INGREDIENT ALSO KNOW AS IMMUNE GLOBULIN (HUMAN),Y,MARKETED,INTRAMUSCULAR
49693,BROMAZEPAM,TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
49694,BROMAZEPAM,TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
49701,NEOSTIGMINE METHYLSULFATE,OMEGA LABORATORIES LTD,Human,,Y,MARKETED,SUBCUTANEOUS
49702,NEOSTIGMINE METHYLSULFATE,OMEGA LABORATORIES LTD,Human,,Y,MARKETED,SUBCUTANEOUS
49795,PREDNISOLONE (PREDNISOLONE SODIUM PHOSPHATE),SANOFI-AVENTIS CANADA INC,Human,,Y,MARKETED,ORAL
49797,CROMOLYN SODIUM,ALLERGAN INC,Human,,Y,MARKETED,OPHTHALMIC
4980,CARVEDILOL,SANIS HEALTH INC,Human,,Y,MARKETED,ORAL
4981,TOBRAMYCIN (TOBRAMYCIN SULFATE),GROUPE MARCELLE INC,Human,,Y,MARKETED,TOPICAL
49813,SELEGILINE HYDROCHLORIDE,APOTEX INC,Human,,Y,MARKETED,ORAL
49816,TOBRAMYCIN (TOBRAMYCIN SULFATE),FRESENIUS KABI CANADA LTD,Human,,Y,MARKETED,INTRAVENOUS
49817,TOBRAMYCIN (TOBRAMYCIN SULFATE),FRESENIUS KABI CANADA LTD,Human,,Y,MARKETED,INTRAVENOUS
49818,PREDNICARBATE,VALEANT CANADA LP/VALEANT CANADA S.E.C.,Human,,Y,MARKETED,TOPICAL
4989,ATROPINE SULFATE,BAXTER CORPORATION,Veterinary,,Y,MARKETED,INTRAVENOUS
49895,BUDESONIDE,MYLAN PHARMACEUTICALS ULC,Human,,Y,MARKETED,NASAL
49911,FLUNIXIN (FLUNIXIN MEGLUMINE),CROSS VETPHARM GROUP LTD,Veterinary,,Y,MARKETED,INTRAVENOUS
49920,TENOXICAM,AA PHARMA INC,Human,,Y,MARKETED,ORAL
49921,MINERAL OIL,TOMLYN PRODUCTS DIVISION OF VETOQUINOL USA INC.,Veterinary,,Y,MARKETED,ORAL
49943,PINAVERIUM BROMIDE,BGP PHARMA ULC,Human,FILM-COATED TABLET,Y,MARKETED,ORAL
49957,TETANUS IMMUNOGLOBULIN (HUMAN),GRIFOLS THERAPEUTICS LLC,Human,ALSO KNOWN AS TETANUS IMMUNE GLOBULINE HUMAN. SINGLE DOSE PREFILLED SYRINGE,Y,MARKETED,INTRAMUSCULAR
49958,ALUMINUM AMMONIUM SULFATE DODECAHYDRATE,MIRACLECORP PRODUCTS,Veterinary,,Y,MARKETED,TOPICAL
49960,RABIES IMMUNOGLOBULIN (HUMAN),GRIFOLS THERAPEUTICS LLC,Human,ALSO KNOWN AS RABIES IMMUNE GLOBULIN HUMAN,Y,MARKETED,INTRAMUSCULAR
49973,ATORVASTATIN (ATORVASTATIN CALCIUM),PFIZER CANADA INC,Human,,Y,MARKETED,ORAL
49974,ATORVASTATIN (ATORVASTATIN CALCIUM),PFIZER CANADA INC,Human,,Y,MARKETED,ORAL
49975,ATORVASTATIN (ATORVASTATIN CALCIUM),PFIZER CANADA INC,Human,,Y,MARKETED,ORAL
49993,NITROGLYCERIN,PALADIN LABS INC,Human,,Y,MARKETED,TRANSDERMAL
49995,NITROGLYCERIN,PALADIN LABS INC,Human,,Y,MARKETED,TRANSDERMAL
49996,NITROGLYCERIN,PALADIN LABS INC,Human,,Y,MARKETED,TRANSDERMAL
49998,MINOCYCLINE (MINOCYCLINE HYDROCHLORIDE),MYLAN PHARMACEUTICALS ULC,Human,,Y,MARKETED,ORAL
49999,MINOCYCLINE (MINOCYCLINE HYDROCHLORIDE),MYLAN PHARMACEUTICALS ULC,Human,,Y,MARKETED,ORAL
50000,Modified Vaccinia Virus (Ankara-Bavarian Nordic),ASTRAZENECA CANADA INC,Human,,Y,MARKETED,ORAL
50001,HEPATITIS B IMMUNOGLOBULIN (HUMAN),GRIFOLS THERAPEUTICS LLC,Human,ALSO KNOWN AS HEPATITIS B IMMUNE GLOBULIN HUMAN. 5ML VIAL,Y,MARKETED,INTRAMUSCULAR
50030,HYDROCODONE BITARTRATE,LABORATOIRE RIVA INC,Human,,Y,MARKETED,ORAL
50031,VALPROIC ACID,PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
50032,METHYLENE BLUE,OMEGA LABORATORIES LTD,Human,,Y,MARKETED,INTRAVENOUS
50053,TAZAROTENE,ALLERGAN INC,Human,,Y,MARKETED,TOPICAL
50054,TAZAROTENE,ALLERGAN INC,Human,,Y,MARKETED,TOPICAL
50059,BENZALKONIUM CHLORIDE,AVMOR LTD,Disinfectant,,Y,MARKETED,DISINFECTANT (Food Premises)
50062,ACETAMINOPHEN,VITA HEALTH PRODUCTS INC,Human,,Y,MARKETED,ORAL
50067,METOPROLOL TARTRATE,PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
50068,METOPROLOL TARTRATE,PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
50069,TERAZOSIN (TERAZOSIN HYDROCHLORIDE),TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
50070,TERAZOSIN (TERAZOSIN HYDROCHLORIDE),TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
50071,TERAZOSIN (TERAZOSIN HYDROCHLORIDE),TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
50081,LIDOCAINE,KINESYS PHARMACEUTICAL INC,Human,,Y,MARKETED,TOPICAL
50094,ISOLEUCINE,BAXTER CORPORATION,Human,,Y,MARKETED,DIALYSIS
5010,BENZALKONIUM CHLORIDE,RECKITT BENCKISER (CANADA) INC,Veterinary,UDDER WASH,Y,MARKETED,TOPICAL
50105,POLYMYXIN B (POLYMYXIN B SULFATE),JOHNSON & JOHNSON INC,Human,,Y,MARKETED,TOPICAL
50115,LOXAPINE (LOXAPINE SUCCINATE),PENDOPHARM DIVISION OF PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
50116,LOXAPINE (LOXAPINE SUCCINATE),PENDOPHARM DIVISION OF PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
50117,LOXAPINE (LOXAPINE SUCCINATE),PENDOPHARM DIVISION OF PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
50120,LOXAPINE (LOXAPINE SUCCINATE),PENDOPHARM DIVISION OF PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
50121,EPOPROSTENOL (EPOPROSTENOL SODIUM),GLAXOSMITHKLINE INC,Human,,Y,MARKETED,INTRAVENOUS
50122,EPOPROSTENOL (EPOPROSTENOL SODIUM),GLAXOSMITHKLINE INC,Human,,Y,MARKETED,INTRAVENOUS
50132,OCTINOXATE,LABORATOIRES CONFAB INC,Human,,Y,MARKETED,TOPICAL
50134,ENZACAMENE,LABORATOIRES CONFAB INC,Human,,Y,MARKETED,TOPICAL
50135,YELLOW JACKET VENOM PROTEIN,JUBILANT HOLLISTERSTIER LLC,Human,,Y,MARKETED,SUBCUTANEOUS
50137,VESPULA SPP VENOM PROTEIN EXTRACT,JUBILANT HOLLISTERSTIER LLC,Human,,Y,MARKETED,SUBCUTANEOUS
50138,POLISTES SPP VENOM PROTEIN EXTRACT,JUBILANT HOLLISTERSTIER LLC,Human,,Y,MARKETED,SUBCUTANEOUS
50153,BENZALKONIUM CHLORIDE,OPTIKEM INTERNATIONAL INC.,Disinfectant,,Y,MARKETED,DISINFECTANT (Contact Lens)
50154,BENZALKONIUM CHLORIDE,OPTIKEM INTERNATIONAL INC.,Disinfectant,,Y,MARKETED,DISINFECTANT (Contact Lens)
50155,AMOXICILLIN (AMOXICILLIN TRIHYDRATE),APOTEX INC,Human,,Y,MARKETED,ORAL
50157,AMOXICILLIN (AMOXICILLIN TRIHYDRATE),APOTEX INC,Human,,Y,MARKETED,ORAL
50160,FORMOTEROL FUMARATE,NOVARTIS PHARMACEUTICALS CANADA INC,Human,,Y,MARKETED,INHALATION
50171,TOPIRAMATE,JANSSEN INC,Human,,Y,MARKETED,ORAL
50172,TOPIRAMATE,JANSSEN INC,Human,,Y,MARKETED,ORAL
50174,TOPIRAMATE,JANSSEN INC,Human,,Y,MARKETED,ORAL
50175,PRAZIQUANTEL,BAYER INC,Human,,Y,MARKETED,ORAL
50212,ACETAMINOPHEN,TANTA PHARMACEUTICALS INC, SALICYLATES,02230934,Y,MARKETED,ORAL
50217,DIPHENHYDRAMINE HYDROCHLORIDE,THE BUCKLEY'S COMPANY,Human,,Y,MARKETED,ORAL
50220,BUSPIRONE HYDROCHLORIDE,PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
50225,LINCOMYCIN (LINCOMYCIN HYDROCHLORIDE),BIO AGRI MIX LP,Veterinary,,Y,MARKETED,ORAL
50227,ACETYLSALICYLIC ACID,PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC,Human,CAPLET,Y,MARKETED,ORAL
50230,DICHLOROPHENE,AUROBINDO PHARMA LIMITED (UNIT VI),Veterinary,,Y,MARKETED,ORAL
50232,OCTINOXATE,ELIZABETH ARDEN (CANADA) LIMITED,Human,,Y,MARKETED,TOPICAL
50234,GLUTARAL,SCHULKE & MAYR G.M.B.H.,Disinfectant,,Y,MARKETED,DISINFECTANT (Medical Instruments)
50235,OXYGEN,MAGGAS MEDICAL INC.,Human,,Y,MARKETED,INHALATION
50238,TETRACAINE HYDROCHLORIDE,ABJ CUSTOM PACKAGING,Human,,Y,MARKETED,BUCCAL
50269,FOSPHENYTOIN SODIUM,ERFA CANADA 2012 INC,Human,,Y,MARKETED,INTRAVENOUS
50278,DILTIAZEM HYDROCHLORIDE,APOTEX INC,Human,,Y,MARKETED,ORAL
50279,DILTIAZEM HYDROCHLORIDE,APOTEX INC,Human,,Y,MARKETED,ORAL
50280,DILTIAZEM HYDROCHLORIDE,APOTEX INC,Human,,Y,MARKETED,ORAL
50289,SODIUM CARBOXYMETHYL CELLULOSE,ALLERGAN INC,Human,,Y,MARKETED,OPHTHALMIC
50295,NITROFURANTOIN,TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
50297,NITROFURANTOIN,TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
50299,LEVOTHYROXINE SODIUM,LLOYD INC. OF IOWA,Veterinary,,Y,MARKETED,ORAL
50303,LEVOTHYROXINE SODIUM,LLOYD INC. OF IOWA,Veterinary,,Y,MARKETED,ORAL
50304,LEVOTHYROXINE SODIUM,LLOYD INC. OF IOWA,Veterinary,,Y,MARKETED,ORAL
50305,LEVOTHYROXINE SODIUM,LLOYD INC. OF IOWA,Veterinary,,Y,MARKETED,ORAL
50306,LEVOTHYROXINE SODIUM,LLOYD INC. OF IOWA,Veterinary,,Y,MARKETED,ORAL
50307,LEVOTHYROXINE SODIUM,LLOYD INC. OF IOWA,Veterinary,,Y,MARKETED,ORAL
50308,LEVOTHYROXINE SODIUM,LLOYD INC. OF IOWA,Veterinary,,Y,MARKETED,ORAL
50309,LEVOTHYROXINE SODIUM,LLOYD INC. OF IOWA,Veterinary,,Y,MARKETED,ORAL
50327,DINOPROSTONE,FERRING INC,Human,,Y,MARKETED,VAGINAL
50331,DICHLOROPHENE,BEAPHAR B.V.,Veterinary,,Y,MARKETED,ORAL
50338,DILTIAZEM HYDROCHLORIDE,PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
50339,HEPATITIS A VACCINE,GLAXOSMITHKLINE INC,Human,,Y,MARKETED,INTRAMUSCULAR
50343,KETOCONAZOLE,TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
5035,TRAMADOL HYDROCHLORIDE,JANSSEN INC,Human,,Y,MARKETED,ORAL
5036,NAPROXEN,ZOETIS CANADA INC,Human,,Y,MARKETED,SUBCUTANEOUS
50369,DORAMECTIN,ZOETIS CANADA INC,Veterinary,,Y,MARKETED,SUBCUTANEOUS
50390,MICONAZOLE NITRATE,TARO PHARMACEUTICALS INC,Human,,Y,MARKETED,VAGINAL
50407,POLYMYXIN B (POLYMYXIN B SULFATE),SANDOZ CANADA INCORPORATED,Human,,Y,MARKETED,TOPICAL
50417,OXYTETRACYCLINE HYDROCHLORIDE,MEDIVET PHARMACEUTICALS LTD.,Veterinary,,Y,MARKETED,ORAL
50418,OXYTETRACYCLINE HYDROCHLORIDE,MEDIVET PHARMACEUTICALS LTD.,Veterinary,,Y,MARKETED,ORAL
50424,TOPOTECAN (TOPOTECAN HYDROCHLORIDE),NOVARTIS PHARMACEUTICALS CANADA INC,Human,,Y,MARKETED,INTRAVENOUS
50428,METOPROLOL TARTRATE,DOMINION PHARMACAL,Human,,Y,MARKETED,ORAL
50429,METOPROLOL TARTRATE,DOMINION PHARMACAL,Human,,Y,MARKETED,ORAL
50436,SALMETEROL (SALMETEROL XINAFOATE),GLAXOSMITHKLINE INC,Human,,Y,MARKETED,INHALATION
50442,IPRATROPIUM BROMIDE,PHARMASCIENCE INC,Human,,Y,MARKETED,INHALATION
50443,IPRATROPIUM BROMIDE,PHARMASCIENCE INC,Human,,Y,MARKETED,INHALATION
50454,LIDOCAINE (LIDOCAINE HYDROCHLORIDE),ODAN LABORATORIES LTD,Human,,Y,MARKETED,TOPICAL
50458,DILTIAZEM HYDROCHLORIDE,VALEANT CANADA LP/VALEANT CANADA S.E.C.,Human,,Y,MARKETED,ORAL
50459,DILTIAZEM HYDROCHLORIDE,VALEANT CANADA LP/VALEANT CANADA S.E.C.,Human,,Y,MARKETED,ORAL
50460,DILTIAZEM HYDROCHLORIDE,VALEANT CANADA LP/VALEANT CANADA S.E.C.,Human,,Y,MARKETED,ORAL
50461,DILTIAZEM HYDROCHLORIDE,VALEANT CANADA LP/VALEANT CANADA S.E.C.,Human,,Y,MARKETED,ORAL
50462,DILTIAZEM HYDROCHLORIDE,VALEANT CANADA LP/VALEANT CANADA S.E.C.,Human,,Y,MARKETED,ORAL
50478,DALTEPARIN SODIUM,PFIZER CANADA INC,Human,MULTI-DOSE VIAL,Y,MARKETED,SUBCUTANEOUS
50479,MONENSIN (MONENSIN SODIUM),ELANCO CANADA LIMITED,Veterinary,MONENSIN WITH MICROTRACER,Y,MARKETED,ORAL
50480,MONENSIN (MONENSIN SODIUM),ELANCO CANADA LIMITED,Veterinary,MONENSIN WITH MICROTRACER,Y,MARKETED,ORAL
50484,ACETAMINOPHEN,PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC,Human,,Y,MARKETED,ORAL
50488,FUMAGILLIN (FUMAGILLIN DICYCLOHEXYLAMINE),MEDIVET PHARMACEUTICALS LTD.,Veterinary,,Y,MARKETED,ORAL
50491,INDAPAMIDE,TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
50507,IODINE (NONYLPHENYL-OMEGA-HYDROXYPOLY OXYETHYLENE - IODINE COMPLEX),C.P. INDUSTRIES LTD,Disinfectant,,Y,MARKETED,DISINFECTANT (Hospital/HC Facilities)
50551,IPRATROPIUM BROMIDE,PHARMASCIENCE INC,Human,1ML UNIT DOSE,Y,MARKETED,INHALATION
50552,IPRATROPIUM BROMIDE,PHARMASCIENCE INC,Human,2ML UNIT DOSE,Y,MARKETED,INHALATION
50578,LINCOMYCIN (LINCOMYCIN HYDROCHLORIDE),BIO AGRI MIX LP,Veterinary,,Y,MARKETED,ORAL
50585,TOLFENAMIC ACID,VETOQUINOL N A INC,Veterinary,,Y,MARKETED,ORAL
50587,TRENBOLONE ACETATE,INTERVET CANADA CORP,Veterinary,,Y,MARKETED,SUBCUTANEOUS
50599,HYPROMELLOSE,NOVARTIS PHARMACEUTICALS CANADA INC,Human,,Y,MARKETED,OPHTHALMIC
50605,OCTINOXATE,THE BODY SHOP CANADA LIMITED,Human,,Y,MARKETED,TOPICAL
50628,DERMATOPHAGOIDES FARINAE,GREER LABORATORIES INC,Human,,Y,MARKETED,SUBCUTANEOUS
50631,DERMATOPHAGOIDES PTERONYSSINUS,GREER LABORATORIES INC,Human,,Y,MARKETED,SUBCUTANEOUS
50632,DERMATOPHAGOIDES PTERONYSSINUS,GREER LABORATORIES INC,Human,,Y,MARKETED,SUBCUTANEOUS
